"","date","hits","keyword","geo","time","gprop","category"
"1651",2018-06-17,96,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1652",2018-06-24,38,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1653",2018-07-01,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1654",2018-07-08,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1655",2018-07-15,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1656",2018-07-22,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1657",2018-07-29,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1658",2018-08-05,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1659",2018-08-12,39,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1660",2018-08-19,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1661",2018-08-26,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1662",2018-09-02,38,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1663",2018-09-09,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1664",2018-09-16,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1665",2018-09-23,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1666",2018-09-30,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1667",2018-10-07,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1668",2018-10-14,39,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1669",2018-10-21,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1670",2018-10-28,39,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1671",2018-11-04,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1672",2018-11-11,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1673",2018-11-18,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1674",2018-11-25,56,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1675",2018-12-02,56,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1676",2018-12-09,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1677",2018-12-16,39,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1678",2018-12-23,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1679",2018-12-30,20,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1680",2019-01-06,76,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1681",2019-01-13,56,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1682",2019-01-20,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1683",2019-01-27,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1684",2019-02-03,74,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1685",2019-02-10,36,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1686",2019-02-17,36,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1687",2019-02-24,36,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1688",2019-03-03,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1689",2019-03-10,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1690",2019-03-17,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1691",2019-03-24,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1692",2019-03-31,75,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1693",2019-04-07,74,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1694",2019-04-14,20,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1695",2019-04-21,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1696",2019-04-28,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1697",2019-05-05,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1698",2019-05-12,38,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1699",2019-05-19,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1700",2019-05-26,56,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1701",2019-06-02,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1702",2019-06-09,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1703",2019-06-16,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1704",2019-06-23,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1705",2019-06-30,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1706",2019-07-07,56,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1707",2019-07-14,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1708",2019-07-21,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1709",2019-07-28,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1710",2019-08-04,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1711",2019-08-11,19,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1712",2019-08-18,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1713",2019-08-25,91,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1714",2019-09-01,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1715",2019-09-08,36,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1716",2019-09-15,35,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1717",2019-09-22,35,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1718",2019-09-29,35,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1719",2019-10-06,35,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1720",2019-10-13,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1721",2019-10-20,52,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1722",2019-10-27,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1723",2019-11-03,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1724",2019-11-10,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1725",2019-11-17,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1726",2019-11-24,51,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1727",2019-12-01,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1728",2019-12-08,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1729",2019-12-15,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1730",2019-12-22,77,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1731",2019-12-29,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1732",2020-01-05,67,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1733",2020-01-12,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1734",2020-01-19,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1735",2020-01-26,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1736",2020-02-02,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1737",2020-02-09,82,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1738",2020-02-16,33,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1739",2020-02-23,65,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1740",2020-03-01,63,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1741",2020-03-08,31,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1742",2020-03-15,15,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1743",2020-03-22,30,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1744",2020-03-29,45,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1745",2020-04-05,30,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1746",2020-04-12,45,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1747",2020-04-19,30,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1748",2020-04-26,15,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1749",2020-05-03,45,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1750",2020-05-10,15,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1751",2020-05-17,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1752",2020-05-24,31,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1753",2020-05-31,45,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1754",2020-06-07,45,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1755",2020-06-14,31,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1756",2020-06-21,32,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1757",2020-06-28,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1758",2020-07-05,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1759",2020-07-12,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1760",2020-07-19,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1761",2020-07-26,66,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1762",2020-08-02,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1763",2020-08-09,64,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1764",2020-08-16,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1765",2020-08-23,47,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1766",2020-08-30,63,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1767",2020-09-06,95,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1768",2020-09-13,31,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1769",2020-09-20,31,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1770",2020-09-27,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1771",2020-10-04,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1772",2020-10-11,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1773",2020-10-18,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1774",2020-10-25,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1775",2020-11-01,31,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1776",2020-11-08,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1777",2020-11-15,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1778",2020-11-22,66,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1779",2020-11-29,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1780",2020-12-06,100,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1781",2020-12-13,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1782",2020-12-20,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1783",2020-12-27,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1784",2021-01-03,50,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1785",2021-01-10,66,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1786",2021-01-17,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1787",2021-01-24,49,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1788",2021-01-31,33,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1789",2021-02-07,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1790",2021-02-14,33,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1791",2021-02-21,32,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1792",2021-02-28,33,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1793",2021-03-07,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1794",2021-03-14,15,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1795",2021-03-21,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1796",2021-03-28,35,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1797",2021-04-04,33,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1798",2021-04-11,33,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1799",2021-04-18,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1800",2021-04-25,16,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1801",2021-05-02,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1802",2021-05-09,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1803",2021-05-16,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1804",2021-05-23,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1805",2021-05-30,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1806",2021-06-06,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1807",2021-06-13,50,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1808",2021-06-20,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1809",2021-06-27,51,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1810",2021-07-04,35,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1811",2021-07-11,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1812",2021-07-18,18,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1813",2021-07-25,0,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1814",2021-08-01,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1815",2021-08-08,17,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1816",2021-08-15,34,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1817",2021-08-22,54,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1818",2021-08-29,36,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1819",2021-09-05,37,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1820",2021-09-12,36,"BOA trail","world","2016-09-21 2021-09-21","web",0
"1821",2016-09-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1822",2016-10-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1823",2016-10-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1824",2016-10-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1825",2016-10-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1826",2016-10-30,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1827",2016-11-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1828",2016-11-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1829",2016-11-20,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1830",2016-11-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1831",2016-12-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1832",2016-12-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1833",2016-12-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1834",2016-12-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1835",2017-01-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1836",2017-01-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1837",2017-01-15,42,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1838",2017-01-22,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1839",2017-01-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1840",2017-02-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1841",2017-02-12,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1842",2017-02-19,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1843",2017-02-26,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1844",2017-03-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1845",2017-03-12,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1846",2017-03-19,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1847",2017-03-26,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1848",2017-04-02,42,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1849",2017-04-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1850",2017-04-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1851",2017-04-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1852",2017-04-30,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1853",2017-05-07,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1854",2017-05-14,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1855",2017-05-21,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1856",2017-05-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1857",2017-06-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1858",2017-06-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1859",2017-06-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1860",2017-06-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1861",2017-07-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1862",2017-07-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1863",2017-07-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1864",2017-07-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1865",2017-07-30,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1866",2017-08-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1867",2017-08-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1868",2017-08-20,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1869",2017-08-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1870",2017-09-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1871",2017-09-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1872",2017-09-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1873",2017-09-24,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1874",2017-10-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1875",2017-10-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1876",2017-10-15,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1877",2017-10-22,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1878",2017-10-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1879",2017-11-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1880",2017-11-12,40,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1881",2017-11-19,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1882",2017-11-26,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1883",2017-12-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1884",2017-12-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1885",2017-12-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1886",2017-12-24,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1887",2017-12-31,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1888",2018-01-07,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1889",2018-01-14,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1890",2018-01-21,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1891",2018-01-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1892",2018-02-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1893",2018-02-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1894",2018-02-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1895",2018-02-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1896",2018-03-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1897",2018-03-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1898",2018-03-18,39,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1899",2018-03-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1900",2018-04-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1901",2018-04-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1902",2018-04-15,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1903",2018-04-22,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1904",2018-04-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1905",2018-05-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1906",2018-05-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1907",2018-05-20,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1908",2018-05-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1909",2018-06-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1910",2018-06-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1911",2018-06-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1912",2018-06-24,39,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1913",2018-07-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1914",2018-07-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1915",2018-07-15,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1916",2018-07-22,40,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1917",2018-07-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1918",2018-08-05,39,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1919",2018-08-12,40,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1920",2018-08-19,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1921",2018-08-26,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1922",2018-09-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1923",2018-09-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1924",2018-09-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1925",2018-09-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1926",2018-09-30,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1927",2018-10-07,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1928",2018-10-14,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1929",2018-10-21,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1930",2018-10-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1931",2018-11-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1932",2018-11-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1933",2018-11-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1934",2018-11-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1935",2018-12-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1936",2018-12-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1937",2018-12-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1938",2018-12-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1939",2018-12-30,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1940",2019-01-06,39,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1941",2019-01-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1942",2019-01-20,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1943",2019-01-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1944",2019-02-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1945",2019-02-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1946",2019-02-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1947",2019-02-24,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1948",2019-03-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1949",2019-03-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1950",2019-03-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1951",2019-03-24,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1952",2019-03-31,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1953",2019-04-07,38,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1954",2019-04-14,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1955",2019-04-21,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1956",2019-04-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1957",2019-05-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1958",2019-05-12,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1959",2019-05-19,38,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1960",2019-05-26,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1961",2019-06-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1962",2019-06-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1963",2019-06-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1964",2019-06-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1965",2019-06-30,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1966",2019-07-07,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1967",2019-07-14,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1968",2019-07-21,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1969",2019-07-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1970",2019-08-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1971",2019-08-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1972",2019-08-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1973",2019-08-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1974",2019-09-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1975",2019-09-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1976",2019-09-15,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1977",2019-09-22,36,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1978",2019-09-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1979",2019-10-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1980",2019-10-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1981",2019-10-20,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1982",2019-10-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1983",2019-11-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1984",2019-11-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1985",2019-11-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1986",2019-11-24,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1987",2019-12-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1988",2019-12-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1989",2019-12-15,36,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1990",2019-12-22,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1991",2019-12-29,38,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1992",2020-01-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1993",2020-01-12,33,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1994",2020-01-19,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1995",2020-01-26,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
